,Unnamed: 0,START_DATE,END_DATE,START,STOP,MILES,date,time,day-night,DAY,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Airport/Travel,PURPOSE_Between Offices,PURPOSE_Charity ($),PURPOSE_Commute,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_Moving,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH
683,699,2016-08-23 09:35:00,2016-08-23 10:09:00,Noorpur Shahan,Unknown Location,7.5,2016-08-23,9.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
684,700,2016-08-23 12:59:00,2016-08-23 13:15:00,Unknown Location,Noorpur Shahan,7.7,2016-08-23,12.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
685,701,2016-08-23 13:19:00,2016-08-23 13:30:00,Noorpur Shahan,Islamabad,4.4,2016-08-23,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
686,702,2016-08-23 13:49:00,2016-08-23 14:04:00,Islamabad,Unknown Location,5.0,2016-08-23,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
687,703,2016-08-23 15:07:00,2016-08-23 15:12:00,Unknown Location,Unknown Location,1.9,2016-08-23,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
688,704,2016-08-23 15:15:00,2016-08-23 17:16:00,Unknown Location,Unknown Location,7.9,2016-08-23,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
689,705,2016-08-23 17:42:00,2016-08-23 18:31:00,Unknown Location,Unknown Location,17.7,2016-08-23,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
690,706,2016-08-24 12:05:00,2016-08-24 12:56:00,Unknown Location,Unknown Location,25.2,2016-08-24,12.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
691,707,2016-08-24 13:01:00,2016-08-24 15:25:00,Unknown Location,Unknown Location,96.2,2016-08-24,13.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
692,708,2016-08-25 15:17:00,2016-08-25 16:22:00,Unknown Location,Unknown Location,35.0,2016-08-25,15.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
693,709,2016-08-25 16:36:00,2016-08-25 16:56:00,Unknown Location,Unknown Location,5.5,2016-08-25,16.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
694,710,2016-08-25 17:19:00,2016-08-25 19:20:00,Unknown Location,Unknown Location,50.4,2016-08-25,17.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
695,711,2016-08-25 19:25:00,2016-08-25 19:57:00,Unknown Location,Lahore,9.2,2016-08-25,19.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
696,712,2016-08-25 22:58:00,2016-08-25 23:16:00,Lahore,Unknown Location,7.3,2016-08-25,22.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
697,713,2016-08-26 09:06:00,2016-08-26 09:20:00,Unknown Location,Unknown Location,5.0,2016-08-26,9.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
698,714,2016-08-26 11:14:00,2016-08-26 11:26:00,Unknown Location,Unknown Location,3.8,2016-08-26,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
699,715,2016-08-26 12:10:00,2016-08-26 12:20:00,Unknown Location,Lahore,3.9,2016-08-26,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
700,716,2016-08-26 14:10:00,2016-08-26 14:33:00,Lahore,Lahore,7.4,2016-08-26,14.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
701,717,2016-08-26 15:23:00,2016-08-26 15:35:00,Lahore,Lahore,1.5,2016-08-26,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
702,718,2016-08-26 15:59:00,2016-08-26 16:24:00,Lahore,Unknown Location,7.9,2016-08-26,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
703,719,2016-08-26 16:55:00,2016-08-26 17:12:00,Unknown Location,Lahore,2.9,2016-08-26,16.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
704,720,2016-08-26 18:42:00,2016-08-26 18:56:00,Lahore,Lahore,3.4,2016-08-26,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
705,721,2016-08-26 19:31:00,2016-08-26 19:54:00,Lahore,Lahore,3.8,2016-08-26,19.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
706,722,2016-08-26 20:06:00,2016-08-26 20:16:00,Lahore,Unknown Location,5.9,2016-08-26,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
707,723,2016-08-27 09:34:00,2016-08-27 10:11:00,Unknown Location,Lahore,9.6,2016-08-27,9.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
708,724,2016-08-27 11:47:00,2016-08-27 12:06:00,Lahore,Lahore,7.0,2016-08-27,11.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
709,725,2016-08-27 12:12:00,2016-08-27 12:17:00,Lahore,Lahore,0.9,2016-08-27,12.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
710,726,2016-08-27 14:01:00,2016-08-27 15:44:00,Lahore,Unknown Location,86.6,2016-08-27,14.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
711,727,2016-08-27 16:15:00,2016-08-27 19:13:00,Unknown Location,Unknown Location,156.9,2016-08-27,16.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
712,728,2016-08-28 09:57:00,2016-08-28 10:18:00,Unknown Location,Noorpur Shahan,10.1,2016-08-28,9.0,Morning,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
713,729,2016-08-28 16:39:00,2016-08-28 16:55:00,Noorpur Shahan,Islamabad,6.2,2016-08-28,16.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
714,730,2016-08-28 17:37:00,2016-08-28 17:55:00,Islamabad,Islamabad,5.3,2016-08-28,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
715,731,2016-08-28 21:15:00,2016-08-28 21:59:00,Islamabad,Unknown Location,12.1,2016-08-28,21.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
716,732,2016-08-29 12:02:00,2016-08-29 12:31:00,Unknown Location,Islamabad,10.8,2016-08-29,12.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
717,733,2016-08-29 13:38:00,2016-08-29 13:48:00,Islamabad,Islamabad,4.3,2016-08-29,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
718,734,2016-08-29 14:31:00,2016-08-29 14:41:00,Islamabad,Islamabad,2.5,2016-08-29,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
719,735,2016-08-29 14:49:00,2016-08-29 15:04:00,Islamabad,Unknown Location,5.7,2016-08-29,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aug
720,736,2016-08-29 15:49:00,2016-08-29 15:59:00,Unknown Location,Islamabad,2.8,2016-08-29,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
721,737,2016-08-29 16:06:00,2016-08-29 16:21:00,Islamabad,Unknown Location,4.0,2016-08-29,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
722,738,2016-08-29 17:24:00,2016-08-29 17:41:00,Unknown Location,Islamabad,5.5,2016-08-29,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
723,739,2016-08-29 18:27:00,2016-08-29 18:36:00,Islamabad,Islamabad,2.6,2016-08-29,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
724,740,2016-08-30 11:53:00,2016-08-30 12:05:00,Unknown Location,Unknown Location,2.1,2016-08-30,11.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
725,741,2016-08-30 12:46:00,2016-08-30 13:09:00,Unknown Location,Islamabad,8.8,2016-08-30,12.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
726,742,2016-08-30 13:25:00,2016-08-30 13:46:00,Islamabad,Islamabad,4.4,2016-08-30,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
727,743,2016-08-30 14:00:00,2016-08-30 14:20:00,Islamabad,Unknown Location,5.3,2016-08-30,14.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
728,744,2016-08-30 17:27:00,2016-08-30 18:09:00,Unknown Location,Unknown Location,13.0,2016-08-30,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
729,745,2016-09-01 11:51:00,2016-09-01 12:24:00,Unknown Location,Islamabad,13.0,2016-09-01,11.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
730,746,2016-09-01 17:21:00,2016-09-01 17:36:00,Islamabad,Unknown Location,10.6,2016-09-01,17.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
731,747,2016-09-01 18:49:00,2016-09-01 19:08:00,Unknown Location,Unknown Location,2.2,2016-09-01,18.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
732,748,2016-09-02 11:37:00,2016-09-02 12:24:00,Unknown Location,Islamabad,9.2,2016-09-02,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
733,749,2016-09-02 18:56:00,2016-09-02 19:37:00,Unknown Location,Unknown Location,12.9,2016-09-02,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
734,750,2016-09-05 10:25:00,2016-09-05 10:44:00,Unknown Location,R?walpindi,17.2,2016-09-05,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
735,751,2016-09-06 17:49:00,2016-09-06 17:49:00,Unknown Location,Unknown Location,69.1,2016-09-06,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
736,752,2016-09-10 10:28:00,2016-09-10 10:45:00,Unknown Location,Unknown Location,2.8,2016-09-10,10.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
737,753,2016-09-11 09:51:00,2016-09-11 09:55:00,Unknown Location,Unknown Location,8.6,2016-09-11,9.0,Morning,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
738,754,2016-09-11 21:40:00,2016-09-11 21:42:00,Unknown Location,Unknown Location,9.8,2016-09-11,21.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
739,755,2016-09-12 08:07:00,2016-09-12 08:12:00,Unknown Location,Unknown Location,3.6,2016-09-12,8.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
740,756,2016-09-12 11:15:00,2016-09-12 11:24:00,Unknown Location,Unknown Location,1.7,2016-09-12,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
741,757,2016-09-12 13:04:00,2016-09-12 13:44:00,Unknown Location,Unknown Location,11.5,2016-09-12,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
742,758,2016-09-13 16:56:00,2016-09-13 17:02:00,Unknown Location,Unknown Location,0.7,2016-09-13,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
743,759,2016-09-14 11:55:00,2016-09-14 11:59:00,Unknown Location,Unknown Location,0.7,2016-09-14,11.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
744,760,2016-09-15 20:33:00,2016-09-15 20:38:00,Unknown Location,Unknown Location,0.9,2016-09-15,20.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
745,761,2016-09-16 07:08:00,2016-09-16 07:08:00,Unknown Location,Unknown Location,1.6,2016-09-16,7.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
746,762,2016-09-18 18:07:00,2016-09-18 18:11:00,Unknown Location,Unknown Location,9.4,2016-09-18,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
747,763,2016-09-19 06:18:00,2016-09-19 06:49:00,R?walpindi,Unknown Location,18.2,2016-09-19,6.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
748,764,2016-09-19 14:40:00,2016-09-19 14:56:00,Unknown Location,Islamabad,10.5,2016-09-19,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
749,765,2016-09-19 16:23:00,2016-09-19 16:31:00,Islamabad,Unknown Location,5.7,2016-09-19,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
750,766,2016-09-19 17:36:00,2016-09-19 18:20:00,Unknown Location,Unknown Location,18.0,2016-09-19,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
751,767,2016-09-19 19:10:00,2016-09-19 19:49:00,Unknown Location,Islamabad,18.3,2016-09-19,19.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
752,768,2016-09-20 11:29:00,2016-09-20 11:48:00,Islamabad,Unknown Location,16.5,2016-09-20,11.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
753,769,2016-09-20 20:47:00,2016-09-20 22:47:00,Unknown Location,R?walpindi,9.6,2016-09-20,20.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
754,770,2016-09-23 13:15:00,2016-09-23 13:40:00,Karachi,Karachi,2.9,2016-09-23,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
755,771,2016-09-24 14:34:00,2016-09-24 15:15:00,Karachi,Unknown Location,8.2,2016-09-24,14.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
756,772,2016-09-24 20:29:00,2016-09-24 20:33:00,Unknown Location,Unknown Location,2.4,2016-09-24,20.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
757,773,2016-09-27 08:33:00,2016-09-27 08:35:00,Unknown Location,Unknown Location,5.8,2016-09-27,8.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
758,774,2016-09-27 13:21:00,2016-09-27 14:43:00,Lahore,Lahore,9.8,2016-09-27,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
759,775,2016-09-27 19:14:00,2016-09-27 20:34:00,Lahore,Unknown Location,7.3,2016-09-27,19.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
760,776,2016-09-27 21:01:00,2016-09-28 02:37:00,Unknown Location,Unknown Location,195.6,2016-09-27,21.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
761,777,2016-09-28 17:21:00,2016-09-28 19:36:00,Islamabad,Unknown Location,20.5,2016-09-28,17.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
762,778,2016-09-29 16:13:00,2016-09-29 18:47:00,Unknown Location,Islamabad,12.6,2016-09-29,16.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
763,779,2016-09-30 17:39:00,2016-09-30 20:20:00,Islamabad,Islamabad,37.7,2016-09-30,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
764,780,2016-09-30 20:59:00,2016-09-30 22:34:00,Islamabad,Unknown Location,16.7,2016-09-30,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sep
765,781,2016-10-03 17:09:00,2016-10-03 17:12:00,Unknown Location,Islamabad,10.5,2016-10-03,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
766,782,2016-10-03 18:17:00,2016-10-03 18:34:00,Islamabad,Islamabad,2.8,2016-10-03,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
767,783,2016-10-03 18:51:00,2016-10-03 19:01:00,Islamabad,Islamabad,1.6,2016-10-03,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
768,784,2016-10-03 22:04:00,2016-10-03 22:33:00,Islamabad,Unknown Location,12.7,2016-10-03,22.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
769,785,2016-10-04 09:50:00,2016-10-04 10:52:00,Unknown Location,Unknown Location,28.6,2016-10-04,9.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
770,786,2016-10-04 12:17:00,2016-10-04 12:18:00,Unknown Location,Unknown Location,15.1,2016-10-04,12.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
771,787,2016-10-06 08:49:00,2016-10-06 11:36:00,Unknown Location,R?walpindi,17.9,2016-10-06,8.0,Morning,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
772,788,2016-10-06 17:23:00,2016-10-06 17:40:00,R?walpindi,Unknown Location,112.6,2016-10-06,17.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
773,789,2016-10-06 18:37:00,2016-10-06 18:39:00,Unknown Location,Unknown Location,18.4,2016-10-06,18.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
774,790,2016-10-06 19:46:00,2016-10-06 20:26:00,Unknown Location,Unknown Location,13.8,2016-10-06,19.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
775,791,2016-10-07 10:56:00,2016-10-07 10:59:00,Unknown Location,Lahore,33.2,2016-10-07,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
776,792,2016-10-07 11:27:00,2016-10-07 11:50:00,Lahore,Lahore,2.6,2016-10-07,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
777,793,2016-10-07 13:52:00,2016-10-07 14:08:00,Lahore,Unknown Location,5.8,2016-10-07,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
778,794,2016-10-07 14:29:00,2016-10-07 15:11:00,Unknown Location,Lahore,8.3,2016-10-07,14.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
779,795,2016-10-07 15:47:00,2016-10-07 16:02:00,Lahore,Lahore,2.4,2016-10-07,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
780,796,2016-10-07 18:08:00,2016-10-07 18:27:00,Lahore,Lahore,3.1,2016-10-07,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
781,797,2016-10-07 18:33:00,2016-10-07 19:01:00,Lahore,Lahore,6.1,2016-10-07,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
782,798,2016-10-08 15:03:00,2016-10-08 15:03:00,Karachi,Karachi,3.6,2016-10-08,15.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
783,799,2016-10-08 18:15:00,2016-10-08 18:18:00,Karachi,Unknown Location,8.0,2016-10-08,18.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
784,800,2016-10-09 14:04:00,2016-10-09 14:23:00,Unknown Location,Unknown Location,7.7,2016-10-09,14.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oct
785,801,2016-10-10 17:22:00,2016-10-10 17:28:00,Islamabad,Islamabad,1.7,2016-10-10,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
786,802,2016-10-10 17:33:00,2016-10-10 18:13:00,Islamabad,Unknown Location,9.5,2016-10-10,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
787,803,2016-10-11 01:27:00,2016-10-11 02:08:00,Unknown Location,R?walpindi,17.1,2016-10-11,1.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Oct
788,804,2016-10-12 19:18:00,2016-10-12 19:21:00,R?walpindi,Unknown Location,18.4,2016-10-12,19.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
789,805,2016-10-13 11:20:00,2016-10-13 11:58:00,Unknown Location,Islamabad,9.8,2016-10-13,11.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
790,806,2016-10-13 12:08:00,2016-10-13 12:14:00,Islamabad,Islamabad,1.0,2016-10-13,12.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
791,807,2016-10-13 13:02:00,2016-10-13 13:02:00,Islamabad,Islamabad,0.7,2016-10-13,13.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
792,808,2016-10-13 13:37:00,2016-10-13 13:46:00,Islamabad,Islamabad,2.3,2016-10-13,13.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
793,809,2016-10-13 16:08:00,2016-10-13 16:53:00,Islamabad,Unknown Location,10.9,2016-10-13,16.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
794,810,2016-10-14 08:50:00,2016-10-14 09:44:00,Unknown Location,R?walpindi,12.7,2016-10-14,8.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oct
